subject,rule,stimulus,targetHand,error,RT,parity
16,rule2,9,right,0,441,odd
16,rule2,9,right,0,403,odd
16,rule2,8,left,0,367,even
16,rule2,8,left,0,485,even
16,rule2,8,left,0,414,even
16,rule2,8,left,0,364,even
16,rule2,8,left,0,496,even
16,rule2,8,left,0,411,even
16,rule2,8,left,0,336,even
16,rule2,8,left,0,478,even
16,rule2,8,left,0,465,even
16,rule2,8,left,0,883,even
16,rule2,8,left,0,420,even
16,rule2,8,left,0,353,even
16,rule2,8,left,0,360,even
16,rule2,8,left,0,419,even
16,rule2,2,left,0,443,even
16,rule2,2,left,0,544,even
16,rule2,2,left,0,860,even
16,rule2,2,left,0,845,even
16,rule2,2,left,0,591,even
16,rule2,2,left,0,443,even
16,rule2,2,left,0,434,even
16,rule2,2,left,0,696,even
16,rule2,2,left,0,590,even
16,rule2,2,left,0,306,even
16,rule2,2,left,0,568,even
16,rule2,2,left,0,415,even
16,rule2,2,left,0,523,even
16,rule2,2,left,0,547,even
16,rule2,1,right,0,495,odd
16,rule2,1,right,1,393,odd
16,rule2,1,right,0,335,odd
16,rule2,1,right,1,483,odd
16,rule2,1,right,0,557,odd
16,rule2,1,right,0,472,odd
16,rule2,1,right,0,498,odd
16,rule2,1,right,0,390,odd
16,rule2,1,right,0,281,odd
16,rule2,1,right,1,409,odd
16,rule2,1,right,0,488,odd
16,rule2,1,right,0,432,odd
16,rule2,1,right,0,314,odd
16,rule2,1,right,1,455,odd
16,rule1,9,left,0,3075,odd
16,rule1,9,left,1,387,odd
16,rule1,9,left,1,403,odd
16,rule1,9,left,1,382,odd
16,rule1,9,left,0,650,odd
16,rule1,9,left,1,371,odd
16,rule1,9,left,0,631,odd
16,rule1,9,left,0,382,odd
16,rule1,9,left,1,555,odd
16,rule1,9,left,1,476,odd
16,rule1,9,left,0,670,odd
16,rule1,9,left,0,349,odd
16,rule1,9,left,1,464,odd
16,rule1,9,left,0,500,odd
16,rule1,8,right,0,562,even
16,rule1,8,right,0,382,even
16,rule1,8,right,0,512,even
16,rule1,8,right,0,542,even
16,rule1,8,right,0,449,even
16,rule1,8,right,0,367,even
16,rule1,8,right,0,448,even
16,rule1,8,right,0,529,even
16,rule1,8,right,0,444,even
16,rule1,8,right,0,437,even
16,rule1,8,right,0,596,even
16,rule1,8,right,0,491,even
16,rule1,8,right,0,449,even
16,rule1,8,right,0,337,even
16,rule1,2,right,0,479,even
16,rule1,2,right,0,435,even
16,rule1,2,right,0,445,even
16,rule1,2,right,0,509,even
16,rule1,2,right,0,500,even
16,rule1,2,right,0,563,even
16,rule1,2,right,0,446,even
16,rule1,2,right,0,432,even
16,rule1,2,right,0,562,even
16,rule1,2,right,0,710,even
16,rule1,2,right,0,468,even
16,rule1,2,right,0,343,even
16,rule1,2,right,0,482,even
16,rule1,2,right,0,453,even
16,rule1,1,left,0,885,odd
16,rule1,1,left,0,511,odd
16,rule1,1,left,0,352,odd
16,rule1,1,left,0,412,odd
16,rule1,1,left,0,451,odd
16,rule1,1,left,0,529,odd
16,rule1,1,left,0,304,odd
16,rule1,1,left,0,275,odd
16,rule1,1,left,0,441,odd
16,rule1,1,left,0,510,odd
16,rule1,1,left,0,320,odd
16,rule1,1,left,0,421,odd
16,rule1,1,left,0,633,odd
16,rule1,1,left,0,424,odd
17,rule2,9,right,0,707,odd
17,rule2,9,right,0,1646,odd
17,rule2,9,right,0,878,odd
17,rule2,9,right,0,712,odd
17,rule2,9,right,0,509,odd
17,rule2,9,right,0,508,odd
17,rule2,9,right,0,424,odd
17,rule2,9,right,0,465,odd
17,rule2,9,right,0,693,odd
17,rule2,9,right,0,375,odd
17,rule2,9,right,0,450,odd
17,rule2,9,right,0,289,odd
17,rule2,9,right,0,385,odd
17,rule2,9,right,0,816,odd
17,rule2,8,left,0,719,even
17,rule2,8,left,0,389,even
17,rule2,8,left,0,649,even
17,rule2,8,left,0,430,even
17,rule2,8,left,0,512,even
17,rule2,8,left,0,575,even
17,rule2,8,left,0,577,even
17,rule2,8,left,0,524,even
17,rule2,8,left,0,572,even
17,rule2,8,left,0,524,even
17,rule2,8,left,0,382,even
17,rule2,8,left,0,588,even
17,rule2,8,left,0,598,even
17,rule2,8,left,0,455,even
17,rule2,2,left,0,466,even
17,rule2,2,left,1,1287,even
17,rule2,2,left,0,624,even
17,rule2,2,left,0,427,even
17,rule2,2,left,0,468,even
17,rule2,2,left,0,795,even
17,rule2,2,left,0,630,even
17,rule2,2,left,0,598,even
17,rule2,2,left,0,491,even
17,rule2,2,left,0,460,even
17,rule2,2,left,0,444,even
17,rule2,2,left,0,332,even
17,rule2,2,left,0,454,even
17,rule2,2,left,0,514,even
17,rule2,1,right,0,531,odd
17,rule2,1,right,0,556,odd
17,rule2,1,right,0,539,odd
17,rule2,1,right,0,588,odd
17,rule2,1,right,0,668,odd
17,rule2,1,right,0,610,odd
17,rule2,1,right,0,524,odd
17,rule2,1,right,0,542,odd
17,rule2,1,right,0,388,odd
17,rule2,1,right,0,405,odd
17,rule2,1,right,0,433,odd
17,rule2,1,right,0,527,odd
17,rule2,1,right,0,503,odd
17,rule2,1,right,1,470,odd
17,rule1,9,left,0,822,odd
17,rule1,9,left,0,710,odd
17,rule1,9,left,0,657,odd
17,rule1,9,left,0,580,odd
17,rule1,9,left,0,547,odd
17,rule1,9,left,1,425,odd
17,rule1,9,left,0,595,odd
17,rule1,9,left,0,524,odd
17,rule1,9,left,0,641,odd
17,rule1,9,left,0,488,odd
17,rule1,9,left,0,506,odd
17,rule1,9,left,0,519,odd
17,rule1,9,left,0,697,odd
17,rule1,9,left,0,434,odd
17,rule1,8,right,0,1356,even
17,rule1,8,right,0,706,even
17,rule1,8,right,0,565,even
17,rule1,8,right,0,452,even
17,rule1,8,right,0,535,even
17,rule1,8,right,0,572,even
17,rule1,8,right,0,566,even
17,rule1,8,right,0,544,even
17,rule1,8,right,0,551,even
17,rule1,8,right,0,421,even
17,rule1,8,right,0,516,even
17,rule1,8,right,0,388,even
17,rule1,8,right,0,334,even
17,rule1,8,right,0,382,even
17,rule1,2,right,0,822,even
17,rule1,2,right,0,748,even
17,rule1,2,right,0,771,even
17,rule1,2,right,0,625,even
17,rule1,2,right,0,555,even
17,rule1,2,right,0,755,even
17,rule1,2,right,0,536,even
17,rule1,2,right,0,614,even
17,rule1,2,right,0,590,even
17,rule1,2,right,0,439,even
17,rule1,2,right,0,486,even
17,rule1,2,right,0,773,even
17,rule1,2,right,0,471,even
17,rule1,2,right,0,767,even
17,rule1,1,left,0,603,odd
17,rule1,1,left,0,516,odd
17,rule1,1,left,0,587,odd
17,rule1,1,left,0,457,odd
17,rule1,1,left,0,576,odd
17,rule1,1,left,0,457,odd
17,rule1,1,left,0,574,odd
17,rule1,1,left,0,429,odd
17,rule1,1,left,0,515,odd
17,rule1,1,left,0,554,odd
17,rule1,1,left,0,503,odd
17,rule1,1,left,0,455,odd
17,rule1,1,left,0,419,odd
17,rule1,1,left,0,324,odd
18,rule2,9,right,0,1003,odd
18,rule2,9,right,0,2842,odd
18,rule2,9,right,0,452,odd
18,rule2,9,right,0,634,odd
18,rule2,9,right,0,430,odd
18,rule2,9,right,0,640,odd
18,rule2,9,right,0,389,odd
18,rule2,9,right,0,1113,odd
18,rule2,9,right,0,744,odd
18,rule2,9,right,0,940,odd
18,rule2,9,right,0,585,odd
18,rule2,9,right,0,715,odd
18,rule2,9,right,0,3839,odd
18,rule2,9,right,0,711,odd
18,rule2,8,left,0,691,even
18,rule2,8,left,0,756,even
18,rule2,8,left,0,631,even
18,rule2,8,left,0,686,even
18,rule2,8,left,0,1299,even
18,rule2,8,left,0,2952,even
18,rule2,8,left,0,466,even
18,rule2,8,left,0,823,even
18,rule2,8,left,1,1027,even
18,rule2,8,left,0,2364,even
18,rule2,8,left,0,924,even
18,rule2,8,left,0,1277,even
18,rule2,8,left,0,647,even
18,rule2,8,left,0,3438,even
18,rule2,2,left,0,696,even
18,rule2,2,left,0,480,even
18,rule2,2,left,0,704,even
18,rule2,2,left,0,792,even
18,rule2,2,left,0,1071,even
18,rule2,2,left,0,586,even
18,rule2,2,left,0,1184,even
18,rule2,2,left,0,681,even
18,rule2,2,left,0,797,even
18,rule2,2,left,0,636,even
18,rule2,2,left,0,725,even
18,rule2,2,left,0,812,even
18,rule2,2,left,0,527,even
18,rule2,2,left,0,620,even
18,rule2,1,right,0,868,odd
18,rule2,1,right,0,686,odd
18,rule2,1,right,0,677,odd
18,rule2,1,right,0,772,odd
18,rule2,1,right,0,581,odd
18,rule2,1,right,1,613,odd
18,rule2,1,right,0,785,odd
18,rule2,1,right,1,494,odd
18,rule2,1,right,0,751,odd
18,rule2,1,right,1,982,odd
18,rule2,1,right,0,593,odd
18,rule2,1,right,0,641,odd
18,rule2,1,right,0,552,odd
18,rule2,1,right,0,927,odd
18,rule1,9,left,0,2236,odd
18,rule1,9,left,1,452,odd
18,rule1,9,left,1,416,odd
18,rule1,9,left,1,444,odd
18,rule1,9,left,0,1006,odd
18,rule1,9,left,0,949,odd
18,rule1,9,left,1,633,odd
18,rule1,9,left,0,916,odd
18,rule1,9,left,0,1219,odd
18,rule1,9,left,1,768,odd
18,rule1,9,left,0,550,odd
18,rule1,9,left,0,763,odd
18,rule1,9,left,0,667,odd
18,rule1,9,left,0,884,odd
18,rule1,8,right,0,668,even
18,rule1,8,right,0,760,even
18,rule1,8,right,0,435,even
18,rule1,8,right,0,643,even
18,rule1,8,right,0,773,even
18,rule1,8,right,0,952,even
18,rule1,8,right,0,700,even
18,rule1,8,right,0,737,even
18,rule1,8,right,0,666,even
18,rule1,8,right,0,884,even
18,rule1,8,right,0,2253,even
18,rule1,8,right,0,591,even
18,rule1,8,right,0,635,even
18,rule1,8,right,0,584,even
18,rule1,2,right,0,688,even
18,rule1,2,right,1,526,even
18,rule1,2,right,0,648,even
18,rule1,2,right,0,734,even
18,rule1,2,right,0,1060,even
18,rule1,2,right,0,817,even
18,rule1,2,right,0,874,even
18,rule1,2,right,0,867,even
18,rule1,2,right,0,754,even
18,rule1,2,right,0,703,even
18,rule1,2,right,0,724,even
18,rule1,2,right,0,749,even
18,rule1,2,right,0,675,even
18,rule1,2,right,0,1519,even
18,rule1,1,left,0,730,odd
18,rule1,1,left,0,500,odd
18,rule1,1,left,0,529,odd
18,rule1,1,left,0,647,odd
18,rule1,1,left,0,636,odd
18,rule1,1,left,0,496,odd
18,rule1,1,left,0,656,odd
18,rule1,1,left,0,1760,odd
18,rule1,1,left,0,630,odd
18,rule1,1,left,0,547,odd
18,rule1,1,left,0,471,odd
18,rule1,1,left,0,756,odd
18,rule1,1,left,0,1140,odd
18,rule1,1,left,0,643,odd
19,rule2,9,right,0,434,odd
19,rule2,9,right,0,355,odd
19,rule2,9,right,0,471,odd
19,rule2,9,right,0,464,odd
19,rule2,9,right,0,491,odd
19,rule2,9,right,0,424,odd
19,rule2,9,right,0,452,odd
19,rule2,9,right,0,615,odd
19,rule2,9,right,0,462,odd
19,rule2,9,right,0,391,odd
19,rule2,9,right,0,370,odd
19,rule2,9,right,0,452,odd
19,rule2,9,right,0,378,odd
19,rule2,9,right,0,574,odd
19,rule2,8,left,1,2153,even
19,rule2,8,left,0,504,even
19,rule2,8,left,0,394,even
19,rule2,8,left,0,445,even
19,rule2,8,left,0,525,even
19,rule2,8,left,0,486,even
19,rule2,8,left,0,468,even
19,rule2,8,left,0,452,even
19,rule2,8,left,0,406,even
19,rule2,8,left,0,380,even
19,rule2,8,left,0,516,even
19,rule2,8,left,0,617,even
19,rule2,8,left,1,503,even
19,rule2,8,left,0,489,even
19,rule2,2,left,0,765,even
19,rule2,2,left,0,451,even
19,rule2,2,left,0,644,even
19,rule2,2,left,0,542,even
19,rule2,2,left,0,488,even
19,rule2,2,left,0,434,even
19,rule2,2,left,0,486,even
19,rule2,2,left,0,837,even
19,rule2,2,left,0,424,even
19,rule2,2,left,0,430,even
19,rule2,2,left,0,454,even
19,rule2,2,left,0,417,even
19,rule2,2,left,0,372,even
19,rule2,2,left,0,604,even
19,rule2,1,right,1,700,odd
19,rule2,1,right,0,454,odd
19,rule2,1,right,1,460,odd
19,rule2,1,right,0,446,odd
19,rule2,1,right,0,477,odd
19,rule2,1,right,1,491,odd
19,rule2,1,right,0,418,odd
19,rule2,1,right,0,734,odd
19,rule2,1,right,0,444,odd
19,rule2,1,right,0,554,odd
19,rule2,1,right,0,404,odd
19,rule2,1,right,0,422,odd
19,rule2,1,right,1,463,odd
19,rule2,1,right,0,865,odd
19,rule1,9,left,0,491,odd
19,rule1,9,left,0,473,odd
19,rule1,9,left,0,724,odd
19,rule1,9,left,1,714,odd
19,rule1,9,left,0,335,odd
19,rule1,9,left,1,506,odd
19,rule1,9,left,1,516,odd
19,rule1,9,left,0,519,odd
19,rule1,9,left,0,747,odd
19,rule1,9,left,0,654,odd
19,rule1,9,left,0,562,odd
19,rule1,9,left,0,489,odd
19,rule1,9,left,0,543,odd
19,rule1,9,left,0,495,odd
19,rule1,8,right,0,794,even
19,rule1,8,right,0,790,even
19,rule1,8,right,0,464,even
19,rule1,8,right,0,575,even
19,rule1,8,right,0,836,even
19,rule1,8,right,0,356,even
19,rule1,8,right,0,471,even
19,rule1,8,right,0,710,even
19,rule1,8,right,0,590,even
19,rule1,8,right,0,487,even
19,rule1,8,right,0,506,even
19,rule1,8,right,0,505,even
19,rule1,8,right,0,464,even
19,rule1,8,right,0,446,even
19,rule1,2,right,0,469,even
19,rule1,2,right,0,440,even
19,rule1,2,right,0,498,even
19,rule1,2,right,0,376,even
19,rule1,2,right,0,486,even
19,rule1,2,right,0,508,even
19,rule1,2,right,0,1275,even
19,rule1,2,right,0,1487,even
19,rule1,2,right,0,625,even
19,rule1,2,right,0,697,even
19,rule1,2,right,0,510,even
19,rule1,2,right,0,503,even
19,rule1,2,right,0,681,even
19,rule1,2,right,0,653,even
19,rule1,1,left,0,587,odd
19,rule1,1,left,1,908,odd
19,rule1,1,left,0,385,odd
19,rule1,1,left,0,458,odd
19,rule1,1,left,0,1066,odd
19,rule1,1,left,0,443,odd
19,rule1,1,left,0,521,odd
19,rule1,1,left,1,804,odd
19,rule1,1,left,0,785,odd
19,rule1,1,left,0,502,odd
19,rule1,1,left,0,498,odd
19,rule1,1,left,0,491,odd
19,rule1,1,left,0,388,odd
19,rule1,1,left,0,468,odd
20,rule2,9,right,0,2371,odd
20,rule2,9,right,0,963,odd
20,rule2,9,right,0,880,odd
20,rule2,9,right,0,683,odd
20,rule2,9,right,0,609,odd
20,rule2,9,right,0,741,odd
20,rule2,9,right,0,664,odd
20,rule2,9,right,0,671,odd
20,rule2,9,right,0,522,odd
20,rule2,9,right,0,693,odd
20,rule2,9,right,0,527,odd
20,rule2,9,right,0,778,odd
20,rule2,9,right,0,401,odd
20,rule2,9,right,0,620,odd
20,rule2,8,left,1,2251,even
20,rule2,8,left,0,592,even
20,rule2,8,left,0,781,even
20,rule2,8,left,0,556,even
20,rule2,8,left,0,565,even
20,rule2,8,left,0,586,even
20,rule2,8,left,0,481,even
20,rule2,8,left,0,481,even
20,rule2,8,left,0,1275,even
20,rule2,8,left,0,598,even
20,rule2,8,left,0,811,even
20,rule2,8,left,0,1147,even
20,rule2,8,left,0,884,even
20,rule2,8,left,0,581,even
20,rule2,2,left,0,1636,even
20,rule2,2,left,0,776,even
20,rule2,2,left,0,658,even
20,rule2,2,left,0,929,even
20,rule2,2,left,0,701,even
20,rule2,2,left,0,796,even
20,rule2,2,left,0,496,even
20,rule2,2,left,0,798,even
20,rule2,2,left,0,505,even
20,rule2,2,left,0,537,even
20,rule2,2,left,0,628,even
20,rule2,2,left,0,659,even
20,rule2,2,left,0,436,even
20,rule2,2,left,0,854,even
20,rule2,1,right,1,2420,odd
20,rule2,1,right,0,1035,odd
20,rule2,1,right,0,716,odd
20,rule2,1,right,0,1174,odd
20,rule2,1,right,0,770,odd
20,rule2,1,right,0,797,odd
20,rule2,1,right,0,977,odd
20,rule2,1,right,0,856,odd
20,rule2,1,right,1,584,odd
20,rule2,1,right,0,788,odd
20,rule2,1,right,0,600,odd
20,rule2,1,right,0,670,odd
20,rule2,1,right,0,783,odd
20,rule2,1,right,0,658,odd
20,rule1,9,left,0,641,odd
20,rule1,9,left,0,516,odd
20,rule1,9,left,0,577,odd
20,rule1,9,left,0,1303,odd
20,rule1,9,left,0,740,odd
20,rule1,9,left,0,562,odd
20,rule1,9,left,0,2349,odd
20,rule1,9,left,0,822,odd
20,rule1,9,left,0,1901,odd
20,rule1,9,left,0,511,odd
20,rule1,9,left,0,537,odd
20,rule1,9,left,0,536,odd
20,rule1,9,left,0,675,odd
20,rule1,9,left,0,431,odd
20,rule1,8,right,0,782,even
20,rule1,8,right,0,699,even
20,rule1,8,right,0,671,even
20,rule1,8,right,0,567,even
20,rule1,8,right,0,761,even
20,rule1,8,right,0,800,even
20,rule1,8,right,0,1189,even
20,rule1,8,right,0,391,even
20,rule1,8,right,0,2203,even
20,rule1,8,right,0,872,even
20,rule1,8,right,0,823,even
20,rule1,8,right,0,673,even
20,rule1,8,right,0,701,even
20,rule1,8,right,0,578,even
20,rule1,2,right,0,1037,even
20,rule1,2,right,0,555,even
20,rule1,2,right,0,756,even
20,rule1,2,right,0,622,even
20,rule1,2,right,0,404,even
20,rule1,2,right,0,652,even
20,rule1,2,right,0,1692,even
20,rule1,2,right,0,2437,even
20,rule1,2,right,0,741,even
20,rule1,2,right,0,894,even
20,rule1,2,right,0,821,even
20,rule1,2,right,0,889,even
20,rule1,2,right,0,900,even
20,rule1,2,right,0,855,even
20,rule1,1,left,0,578,odd
20,rule1,1,left,0,643,odd
20,rule1,1,left,0,714,odd
20,rule1,1,left,0,770,odd
20,rule1,1,left,0,1320,odd
20,rule1,1,left,0,561,odd
20,rule1,1,left,0,556,odd
20,rule1,1,left,0,590,odd
20,rule1,1,left,0,576,odd
20,rule1,1,left,0,556,odd
20,rule1,1,left,0,598,odd
20,rule1,1,left,0,532,odd
20,rule1,1,left,0,578,odd
20,rule1,1,left,0,664,odd
21,rule2,9,right,0,911,odd
21,rule2,9,right,0,698,odd
21,rule2,9,right,0,446,odd
21,rule2,9,right,0,561,odd
21,rule2,9,right,0,376,odd
21,rule2,9,right,0,431,odd
21,rule2,9,right,0,505,odd
21,rule2,9,right,0,509,odd
21,rule2,9,right,0,530,odd
21,rule2,9,right,0,791,odd
21,rule2,9,right,0,522,odd
21,rule2,9,right,0,629,odd
21,rule2,9,right,0,712,odd
21,rule2,9,right,0,377,odd
21,rule2,8,left,0,509,even
21,rule2,8,left,0,429,even
21,rule2,8,left,0,576,even
21,rule2,8,left,0,494,even
21,rule2,8,left,0,545,even
21,rule2,8,left,0,448,even
21,rule2,8,left,0,745,even
21,rule2,8,left,0,1128,even
21,rule2,8,left,0,786,even
21,rule2,8,left,0,632,even
21,rule2,8,left,0,350,even
21,rule2,8,left,0,493,even
21,rule2,8,left,1,526,even
21,rule2,8,left,0,598,even
21,rule2,2,left,0,474,even
21,rule2,2,left,0,523,even
21,rule2,2,left,0,577,even
21,rule2,2,left,0,573,even
21,rule2,2,left,0,942,even
21,rule2,2,left,0,479,even
21,rule2,2,left,0,574,even
21,rule2,2,left,0,559,even
21,rule2,2,left,0,653,even
21,rule2,2,left,0,653,even
21,rule2,2,left,0,475,even
21,rule2,2,left,0,470,even
21,rule2,2,left,0,541,even
21,rule2,2,left,0,960,even
21,rule2,1,right,0,1250,odd
21,rule2,1,right,0,458,odd
21,rule2,1,right,0,715,odd
21,rule2,1,right,0,634,odd
21,rule2,1,right,0,715,odd
21,rule2,1,right,0,607,odd
21,rule2,1,right,0,779,odd
21,rule2,1,right,0,762,odd
21,rule2,1,right,0,562,odd
21,rule2,1,right,0,659,odd
21,rule2,1,right,0,744,odd
21,rule2,1,right,0,753,odd
21,rule2,1,right,0,693,odd
21,rule2,1,right,0,623,odd
21,rule1,9,left,0,569,odd
21,rule1,9,left,0,572,odd
21,rule1,9,left,0,629,odd
21,rule1,9,left,0,803,odd
21,rule1,9,left,0,707,odd
21,rule1,9,left,0,890,odd
21,rule1,9,left,0,826,odd
21,rule1,9,left,1,958,odd
21,rule1,9,left,0,442,odd
21,rule1,9,left,0,655,odd
21,rule1,9,left,0,361,odd
21,rule1,9,left,0,555,odd
21,rule1,9,left,0,879,odd
21,rule1,9,left,0,503,odd
21,rule1,8,right,0,458,even
21,rule1,8,right,0,632,even
21,rule1,8,right,0,486,even
21,rule1,8,right,0,540,even
21,rule1,8,right,0,633,even
21,rule1,8,right,0,597,even
21,rule1,8,right,0,490,even
21,rule1,8,right,0,529,even
21,rule1,8,right,0,603,even
21,rule1,8,right,0,492,even
21,rule1,8,right,0,545,even
21,rule1,8,right,0,660,even
21,rule1,8,right,0,451,even
21,rule1,8,right,0,581,even
21,rule1,2,right,0,696,even
21,rule1,2,right,0,608,even
21,rule1,2,right,0,889,even
21,rule1,2,right,0,603,even
21,rule1,2,right,0,603,even
21,rule1,2,right,0,640,even
21,rule1,2,right,0,552,even
21,rule1,2,right,0,1140,even
21,rule1,2,right,0,563,even
21,rule1,2,right,0,412,even
21,rule1,2,right,0,940,even
21,rule1,2,right,0,701,even
21,rule1,2,right,0,579,even
21,rule1,2,right,0,622,even
21,rule1,1,left,0,523,odd
21,rule1,1,left,0,806,odd
21,rule1,1,left,0,574,odd
21,rule1,1,left,0,645,odd
21,rule1,1,left,0,388,odd
21,rule1,1,left,0,488,odd
21,rule1,1,left,0,533,odd
21,rule1,1,left,0,465,odd
21,rule1,1,left,0,528,odd
21,rule1,1,left,0,491,odd
21,rule1,1,left,0,565,odd
21,rule1,1,left,0,494,odd
21,rule1,1,left,0,567,odd
21,rule1,1,left,0,528,odd
22,rule2,9,right,0,865,odd
22,rule2,9,right,0,532,odd
22,rule2,9,right,0,684,odd
22,rule2,9,right,0,644,odd
22,rule2,9,right,0,504,odd
22,rule2,9,right,0,561,odd
22,rule2,9,right,0,604,odd
22,rule2,9,right,0,481,odd
22,rule2,9,right,0,461,odd
22,rule2,9,right,0,446,odd
22,rule2,9,right,0,491,odd
22,rule2,9,right,0,569,odd
22,rule2,9,right,0,415,odd
22,rule2,9,right,0,463,odd
22,rule2,8,left,0,482,even
22,rule2,8,left,0,502,even
22,rule2,8,left,0,384,even
22,rule2,8,left,0,568,even
22,rule2,8,left,0,485,even
22,rule2,8,left,0,398,even
22,rule2,8,left,0,612,even
22,rule2,8,left,0,587,even
22,rule2,8,left,0,444,even
22,rule2,8,left,0,417,even
22,rule2,8,left,0,475,even
22,rule2,8,left,0,638,even
22,rule2,8,left,0,474,even
22,rule2,8,left,0,482,even
22,rule2,2,left,1,419,even
22,rule2,2,left,0,387,even
22,rule2,2,left,0,375,even
22,rule2,2,left,1,500,even
22,rule2,2,left,0,574,even
22,rule2,2,left,0,369,even
22,rule2,2,left,0,388,even
22,rule2,2,left,0,490,even
22,rule2,2,left,0,376,even
22,rule2,2,left,0,452,even
22,rule2,2,left,0,373,even
22,rule2,2,left,0,406,even
22,rule2,2,left,0,363,even
22,rule2,2,left,0,511,even
22,rule2,1,right,0,620,odd
22,rule2,1,right,0,450,odd
22,rule2,1,right,0,485,odd
22,rule2,1,right,0,588,odd
22,rule2,1,right,0,550,odd
22,rule2,1,right,0,484,odd
22,rule2,1,right,0,408,odd
22,rule2,1,right,0,493,odd
22,rule2,1,right,0,413,odd
22,rule2,1,right,0,400,odd
22,rule2,1,right,0,436,odd
22,rule2,1,right,0,611,odd
22,rule2,1,right,0,456,odd
22,rule2,1,right,0,413,odd
22,rule1,9,left,0,379,odd
22,rule1,9,left,0,483,odd
22,rule1,9,left,0,574,odd
22,rule1,9,left,0,550,odd
22,rule1,9,left,0,570,odd
22,rule1,9,left,0,363,odd
22,rule1,9,left,0,658,odd
22,rule1,9,left,0,377,odd
22,rule1,9,left,0,559,odd
22,rule1,9,left,0,426,odd
22,rule1,9,left,0,465,odd
22,rule1,9,left,0,547,odd
22,rule1,9,left,0,396,odd
22,rule1,9,left,0,544,odd
22,rule1,8,right,1,336,even
22,rule1,8,right,0,655,even
22,rule1,8,right,1,484,even
22,rule1,8,right,0,523,even
22,rule1,8,right,0,403,even
22,rule1,8,right,0,448,even
22,rule1,8,right,0,554,even
22,rule1,8,right,0,795,even
22,rule1,8,right,0,494,even
22,rule1,8,right,0,526,even
22,rule1,8,right,0,516,even
22,rule1,8,right,0,499,even
22,rule1,8,right,0,422,even
22,rule1,8,right,0,429,even
22,rule1,2,right,0,349,even
22,rule1,2,right,0,517,even
22,rule1,2,right,0,440,even
22,rule1,2,right,0,339,even
22,rule1,2,right,0,374,even
22,rule1,2,right,0,391,even
22,rule1,2,right,0,375,even
22,rule1,2,right,0,558,even
22,rule1,2,right,0,478,even
22,rule1,2,right,0,396,even
22,rule1,2,right,0,701,even
22,rule1,2,right,0,400,even
22,rule1,2,right,0,419,even
22,rule1,2,right,0,379,even
22,rule1,1,left,0,512,odd
22,rule1,1,left,0,580,odd
22,rule1,1,left,0,539,odd
22,rule1,1,left,0,395,odd
22,rule1,1,left,0,500,odd
22,rule1,1,left,0,432,odd
22,rule1,1,left,0,468,odd
22,rule1,1,left,0,427,odd
22,rule1,1,left,0,378,odd
22,rule1,1,left,0,428,odd
22,rule1,1,left,0,418,odd
22,rule1,1,left,0,415,odd
22,rule1,1,left,0,425,odd
22,rule1,1,left,0,461,odd
23,rule2,9,right,0,2836,odd
23,rule2,9,right,0,682,odd
23,rule2,9,right,1,540,odd
23,rule2,9,right,0,443,odd
23,rule2,9,right,0,623,odd
23,rule2,9,right,0,651,odd
23,rule2,9,right,0,407,odd
23,rule2,9,right,0,509,odd
23,rule2,9,right,0,488,odd
23,rule2,9,right,0,381,odd
23,rule2,9,right,0,364,odd
23,rule2,9,right,0,392,odd
23,rule2,9,right,0,635,odd
23,rule2,9,right,0,531,odd
23,rule2,8,left,0,675,even
23,rule2,8,left,0,460,even
23,rule2,8,left,0,564,even
23,rule2,8,left,0,1143,even
23,rule2,8,left,0,537,even
23,rule2,8,left,0,455,even
23,rule2,8,left,0,514,even
23,rule2,8,left,0,476,even
23,rule2,8,left,0,439,even
23,rule2,8,left,0,330,even
23,rule2,8,left,0,606,even
23,rule2,8,left,0,419,even
23,rule2,8,left,0,443,even
23,rule2,8,left,0,416,even
23,rule2,2,left,0,467,even
23,rule2,2,left,0,491,even
23,rule2,2,left,0,644,even
23,rule2,2,left,0,355,even
23,rule2,2,left,0,346,even
23,rule2,2,left,0,710,even
23,rule2,2,left,0,299,even
23,rule2,2,left,0,559,even
23,rule2,2,left,0,440,even
23,rule2,2,left,0,321,even
23,rule2,2,left,0,473,even
23,rule2,2,left,0,381,even
23,rule2,2,left,0,739,even
23,rule2,2,left,0,281,even
23,rule2,1,right,0,1168,odd
23,rule2,1,right,0,411,odd
23,rule2,1,right,0,466,odd
23,rule2,1,right,0,350,odd
23,rule2,1,right,0,491,odd
23,rule2,1,right,0,371,odd
23,rule2,1,right,0,442,odd
23,rule2,1,right,0,555,odd
23,rule2,1,right,0,376,odd
23,rule2,1,right,0,405,odd
23,rule2,1,right,0,461,odd
23,rule2,1,right,0,403,odd
23,rule2,1,right,0,409,odd
23,rule2,1,right,0,474,odd
23,rule1,9,left,0,627,odd
23,rule1,9,left,0,432,odd
23,rule1,9,left,0,514,odd
23,rule1,9,left,0,530,odd
23,rule1,9,left,0,426,odd
23,rule1,9,left,0,547,odd
23,rule1,9,left,0,391,odd
23,rule1,9,left,0,444,odd
23,rule1,9,left,0,481,odd
23,rule1,9,left,0,400,odd
23,rule1,9,left,0,445,odd
23,rule1,9,left,0,382,odd
23,rule1,9,left,0,365,odd
23,rule1,9,left,0,365,odd
23,rule1,8,right,1,357,even
